BillURL,SessionYr,BillName,BillCat,StageName,StageDate,StageLink
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,Committee stage: 6th sitting: House of Commons,15.12.2009,http://www.publications.parliament.uk/pa/cm200910/cmpublic/finser/091215/pm/91215s01.htm
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,Committee stage: 7th sitting: House of Commons,05.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/finser/100105/am/100105s01.htm
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,Committee stage: 8th sitting: House of Commons,05.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/finser/100105/pm/100105s01.htm
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,Committee stage: 9th sitting: House of Commons,07.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/finser/100107/am/100107s01.htm
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,Committee stage: 10th sitting: House of Commons,07.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/finser/100107/pm/100107s01.htm
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,Committee stage: 11th sitting: House of Commons,12.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/finser/100112/am/100112s01.htm
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,Committee stage: 12th sitting: House of Commons,12.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/finser/100112/pm/100112s01.htm
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,Committee stage: 13th sitting: House of Commons,14.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/finser/100114/am/100114s01.htm
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,Committee stage: 14th sitting: House of Commons,14.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/finser/100114/pm/100114s01.htm
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,Report stage: House of Commons,25.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100125/debtext/100125-0004.htm#10012516000001
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,3rd reading: House of Commons,25.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100125/debtext/100125-0018.htm
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,1st reading: House of Lords,26.01.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100126-0012.htm#100126110000277
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,2nd reading: House of Lords,23.02.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100223-0004.htm#10022363000397
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,Committee: 1st sitting: House of Lords,10.03.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100310-0002.htm#10031069000405
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,Committee: 2nd sitting: House of Lords,15.03.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100315-0010.htm#10031529000147
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,Committee: 3rd sitting: House of Lords,07.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100407-0006.htm#10040751000710
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,Report stage: House of Lords,08.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100408-0002.htm#10040856001056
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,3rd reading: House of Lords,08.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100408-0002.htm#10040856001056
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,Ping Pong: House of Commons,08.04.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100408/debtext/100408-0013.htm#10040850000003
http://services.parliament.uk//bills/2009-10/financialservices.html,2009-10,Financial Services Act,G,Royal Assent,08.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100408-0013.htm#10040856001075
http://services.parliament.uk//bills/2009-10/firesafetyschools.html,2009-10,Fire Safety (Schools) Bill,PMB-C,1st reading: House of Commons,23.03.2010,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/fiscalresponsibility.html,2009-10,Fiscal Responsibility Act,G,1st reading: House of Commons,09.12.2009,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/fiscalresponsibility.html,2009-10,Fiscal Responsibility Act,G,2nd reading: House of Commons,05.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100105/debtext/100105-0010.htm#10010535000001
http://services.parliament.uk//bills/2009-10/fiscalresponsibility.html,2009-10,Fiscal Responsibility Act,G,Programme motion: House of Commons,05.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100105/debtext/100105-0021.htm#10010610000010
http://services.parliament.uk//bills/2009-10/fiscalresponsibility.html,2009-10,Fiscal Responsibility Act,G,Committee: 1st sitting: House of Commons,20.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100120/debtext/100120-0007.htm#10012070000002
http://services.parliament.uk//bills/2009-10/fiscalresponsibility.html,2009-10,Fiscal Responsibility Act,G,3rd reading: House of Commons,20.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100120/debtext/100120-0018.htm
http://services.parliament.uk//bills/2009-10/fiscalresponsibility.html,2009-10,Fiscal Responsibility Act,G,1st reading: House of Lords,21.01.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100121-0003.htm#10012120000808
http://services.parliament.uk//bills/2009-10/fiscalresponsibility.html,2009-10,Fiscal Responsibility Act,G,2nd reading: House of Lords,10.02.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100210-0002.htm#10021067000649
http://services.parliament.uk//bills/2009-10/fiscalresponsibility.html,2009-10,Fiscal Responsibility Act,G,3rd reading: House of Lords,10.02.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100210-0008.htm#10021067000650
http://services.parliament.uk//bills/2009-10/fiscalresponsibility.html,2009-10,Fiscal Responsibility Act,G,Royal Assent,10.02.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100210-0011.htm#10021067000652
http://services.parliament.uk//bills/2009-10/fiscalresponsibility.html,2009-10,Fiscal Responsibility Act,G,Committee negatived: House of Lords,10.02.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100210-0008.htm#10021067000650
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,1st reading: House of Commons,19.11.2009,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm091119/debtext/91119-0003.htm#column_143
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,2nd reading: House of Commons,15.12.2009,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm091215/debtext/91215-0009.htm#09121560000001
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Programme motion: House of Commons,15.12.2009,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm091215/debtext/91215-0020.htm#091215103000004
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Money resolution: House of Commons,15.12.2009,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm091215/debtext/91215-0020.htm#091215103000004
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Committee stage: 1st sitting: House of Commons,07.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/floodandwater/100107/am/100107s01.htm
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Committee stage: 2nd sitting: House of Commons,07.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/floodandwater/100107/pm/100107s01.htm
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Committee stage: 3rd sitting: House of Commons,12.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/floodandwater/100112/am/100112s01.htm
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Committee stage: 4th sitting: House of Commons,12.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/floodandwater/100112/pm/100112s01.htm
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Committee stage: 5th sitting: House of Commons,14.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/floodandwater/100114/am/100114s01.htm
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Committee stage: 6th sitting: House of Commons,14.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/floodandwater/100114/pm/100114s01.htm
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Committee stage: 7th sitting: House of Commons,19.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/floodandwater/100119/am/100119s01.htm
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Committee stage: 8th sitting: House of Commons,19.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/floodandwater/100119/pm/100119s01.htm
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Committee stage: 9th sitting: House of Commons,21.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/floodandwater/100121/am/100121s01.htm
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Committee stage: 10th sitting: House of Commons,21.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/floodandwater/100121/pm/100121s01.htm
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Report stage: House of Commons,02.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100202/debtext/100202-0004.htm#10020256000001
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,3rd reading: House of Commons,02.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100202/debtext/100202-0018.htm#column_260
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,1st reading: House of Lords,03.02.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100203-0004.htm#10020377000336
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,2nd reading: House of Lords,24.02.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100224-0003.htm#10022468000375
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Committee: 1st sitting: House of Lords,17.03.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100317-gc0001.htm#10031744000124
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Committee: 2nd sitting: House of Lords,24.03.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100324-gc0001.htm#10032436000075
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Committee: 3rd sitting: House of Lords,06.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/index/100406.html
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Report stage: House of Lords,08.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100408-0002.htm#10040856001057
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,3rd reading: House of Lords,08.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100408-0002.htm#10040856001057
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Ping Pong: House of Commons,08.04.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100408/debtext/100408-0015.htm#10040851000001
http://services.parliament.uk//bills/2009-10/floodandwatermanagement.html,2009-10,Flood and Water Management  Act,G,Royal Assent,08.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100408-0013.htm#10040856001075
http://services.parliament.uk//bills/2009-10/grocerymarketombudsman.html,2009-10,Grocery Market Ombudsman Bill,PMB-C,1st reading: House of Commons,16.12.2009,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/grocerymarketombudsman.html,2009-10,Grocery Market Ombudsman Bill,PMB-C,2nd reading: House of Commons,05.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100305/debtext/100305-0001.htm#10030528000002
http://services.parliament.uk//bills/2009-10/grocerymarketombudsman.html,2009-10,Grocery Market Ombudsman Bill,PMB-C,Money resolution: House of Commons,23.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100323/debtext/100323-0015.htm#100323119000001
http://services.parliament.uk//bills/2009-10/grocerymarketombudsman.html,2009-10,Grocery Market Ombudsman Bill,PMB-C,Committee: 1st sitting: House of Commons,30.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/gromarket/100330/am/100330s01.htm
http://services.parliament.uk//bills/2009-10/grocerymarketombudsman.html,2009-10,Grocery Market Ombudsman Bill,PMB-C,Committee debate: 1st sitting: House of Commons,30.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/gromarket/100330/am/100330s01.htm
http://services.parliament.uk//bills/2009-10/healthandsafetycompanydirectorliability.html,2009-10,Health and Safety (Company Director Liability) Bill,PMB-C,1st reading: House of Commons,19.01.2010,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/healthandsocialcareindependentlivinghl.html,2009-10,Health and Social Care (Independent Living) Bill [HL],PMB-L,1st reading: House of Lords,23.11.2009,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/91123-0002.htm#09112315000407
http://services.parliament.uk//bills/2009-10/humanrightsact1998meaningofpublicauthority.html,2009-10,Human Rights Act 1998 (Meaning of Public Authority) Bill,PMB-C,1st reading: House of Commons,06.01.2010,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/hydrofluorocarbonslimitation.html,2009-10,Hydrofluorocarbons Limitation Bill,PMB-C,1st reading: House of Commons,09.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100309/debtext/100309-0004.htm#10030993000002
http://services.parliament.uk//bills/2009-10/illegallyloggedtimberprohibitionofretailwholesaleanddistribution.html,2009-10,"Illegally Logged Timber (Prohibition of Retail, Wholesale and Distribution) Bill",PMB-C,1st reading: House of Commons,16.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100316/debtext/100316-0005.htm#10031668000002
http://services.parliament.uk//bills/2009-10/illegallyloggedtimberprohibitionofsale.html,2009-10,Illegally Logged Timber (Prohibition of Sale) Bill,PMB-C,1st reading: House of Commons,06.01.2010,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/kentcountycouncilfilmingonhighwayshl.html,2009-10,Kent County Council (Filming on Highways) Act,PB,1st reading: House of Lords,25.01.2010,http://www.publications.parliament.uk/pa/ld200910/minutes/100126/ldordpap.htm#minproc
http://services.parliament.uk//bills/2009-10/kentcountycouncilfilmingonhighwayshl.html,2009-10,Kent County Council (Filming on Highways) Act,PB,2nd reading: House of Lords,09.02.2010,http://www.publications.parliament.uk/pa/ld200910/minutes/100210/ldordpap.htm#minproc
http://services.parliament.uk//bills/2009-10/kentcountycouncilfilmingonhighwayshl.html,2009-10,Kent County Council (Filming on Highways) Act,PB,Lords UBC day 1 of 1: House of Lords,23.02.2010,http://www.publications.parliament.uk/pa/privbill/200910/kent/ubc2302.htm
http://services.parliament.uk//bills/2009-10/kentcountycouncilfilmingonhighwayshl.html,2009-10,Kent County Council (Filming on Highways) Act,PB,3rd reading: House of Lords,09.03.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100309-0002.htm#10030971000237
http://services.parliament.uk//bills/2009-10/kentcountycouncilfilmingonhighwayshl.html,2009-10,Kent County Council (Filming on Highways) Act,PB,1st reading: House of Commons,09.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmvote/100309v01.htm
http://services.parliament.uk//bills/2009-10/kentcountycouncilfilmingonhighwayshl.html,2009-10,Kent County Council (Filming on Highways) Act,PB,2nd reading: House of Commons,23.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100323/debtext/100323-0001.htm#10032383000017
http://services.parliament.uk//bills/2009-10/kentcountycouncilfilmingonhighwayshl.html,2009-10,Kent County Council (Filming on Highways) Act,PB,Bill reintroduced: House of Commons,28.06.2010,http://www.publications.parliament.uk/pa/cm201011/cmvote/100628v01.htm
http://services.parliament.uk//bills/2009-10/kentcountycouncilfilmingonhighwayshl.html,2009-10,Kent County Council (Filming on Highways) Act,PB,Bill reintroduced: House of Lords,28.06.2010,http://www.publications.parliament.uk/pa/ld201011/minutes/100629/ldordpap.htm#minproc
http://services.parliament.uk//bills/2009-10/kentcountycouncilfilmingonhighwayshl.html,2009-10,Kent County Council (Filming on Highways) Act,PB,Commons Unopposed Bill Committee - Day 1 of 1: House of Commons,20.07.2010,http://www.publications.parliament.uk/pa/cm200910/cmprbill/kent/020/kcccorrev.pdf
http://services.parliament.uk//bills/2009-10/kentcountycouncilfilmingonhighwayshl.html,2009-10,Kent County Council (Filming on Highways) Act,PB,3rd reading: House of Commons,26.07.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm100726/debtext/100726-0001.htm#10072611000028
http://services.parliament.uk//bills/2009-10/kentcountycouncilfilmingonhighwayshl.html,2009-10,Kent County Council (Filming on Highways) Act,PB,Royal Assent,27.07.2010,http://www.legislation.gov.uk/ukla/2010/4/enacted/data.htm
http://services.parliament.uk//bills/2009-10/landusegardensprotectionetc.html,2009-10,Land Use (Gardens Protection Etc.) Bill,PMB-C,1st reading: House of Commons,06.01.2010,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://pubs1.tso.parliament.uk/pa/ld200708/minutes/071128/ldordpap.htm#minproc
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,1st reading: House of Commons,22.01.2008,http://www.publications.parliament.uk/pa/cm200708/cmvote/80122v01.htm
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,2nd Reading: House of Commons,12.06.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080612/debtext/80612-0014.htm#column_519
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,2nd Reading: House of Commons,29.10.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm081029/debtext/81029-0013.htm#08102932000002
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,2nd reading: House of Commons,03.06.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090603/debtext/90603-0012.htm#09060344000002
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,Unopposed Bill Committee - day 1: House of Commons,08.07.2009,http://www.publications.parliament.uk/pa/cm200809/cmprbill/ubc/080709/ubc080709.htm
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,Motion to carry-over Bill to next session: House of Commons,12.11.2009,http://www.publications.parliament.uk/pa/cm200809/cmvote/91112v01.htm
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,Bill reintroduced: House of Commons,03.12.2009,http://www.publications.parliament.uk/pa/cm200910/cmvote/vp091203.pdf
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,Report stage: House of Commons,28.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100128/debtext/100128-0010.htm#10012861000001
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,3rd reading: House of Commons,28.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100128/debtext/100128-0010.htm#10012861000001
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,1st reading: House of Lords,28.01.2010,http://www.publications.parliament.uk/pa/ld200910/minutes/100201/ldordpap.htm#minproc
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,Bill reintroduced: House of Commons,28.06.2010,http://www.publications.parliament.uk/pa/cm201011/cmvote/100628v01.htm
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,Bill reintroduced: House of Lords,28.06.2010,http://www.publications.parliament.uk/pa/ld201011/minutes/100629/ldordpap.htm#minproc
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,2nd reading: House of Lords,19.10.2010,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/101019-0001.htm#10101930000473
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,Instruction to Committee on the Bill: House of Lords,19.10.2010,http://www.publications.parliament.uk/pa/ld201011/minutes/101020/ldordpap.htm#minproc
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,"Uncorrected Transcript of Day 1 - House of Lords Opposed Bill Committee on the Canterbury CC, Leeds CC, Nottingham CC and Reading BC Bills: House of Lords",02.11.2011,http://www.publications.parliament.uk/pa/privbill/uncorr1.htm
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,"Uncorrected Transcript of Day 2 - House of Lords Opposed Bill Committee on the Canterbury CC, Leeds CC, Nottingham CC and Reading BC Bills: House of Lords",03.11.2011,http://www.publications.parliament.uk/pa/privbill/uncorr2.htm
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,"Uncorrected Transcript of Day 3 - House of Lords Opposed Bill Committee on the Canterbury CC, Leeds CC, Nottingham CC and Reading BC Bills: House of Lords",09.11.2011,http://www.publications.parliament.uk/pa/privbill/201012/leeds/clnr09112011.htm
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,Committee stage: House of Lords,24.11.2011,
http://services.parliament.uk//bills/2009-10/leedscitycouncil.html,2009-10,Leeds City Council Bill,PB,3rd reading: House of Lords,Date to be announced,
http://services.parliament.uk//bills/2009-10/lisbontreatyreferendum.html,2009-10,Lisbon Treaty (Referendum) Bill,PMB-C,1st reading: House of Commons,16.12.2009,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/lisbontreatyreferendum.html,2009-10,Lisbon Treaty (Referendum) Bill,PMB-C,2nd reading: House of Commons,26.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100226/debtext/100226-0011.htm#10022623000005
http://services.parliament.uk//bills/2009-10/livemusichl.html,2009-10,Live Music Bill [HL],PMB-L,1st reading: House of Lords,19.11.2009,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/91119-0001.htm#09111939000579
http://services.parliament.uk//bills/2009-10/livemusichl.html,2009-10,Live Music Bill [HL],PMB-L,2nd reading: House of Lords,15.01.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100115-0006.htm#10011519000411
http://services.parliament.uk//bills/2009-10/livemusichl.html,2009-10,Live Music Bill [HL],PMB-L,Order of Commitment discharged: House of Lords,01.02.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100201-0002.htm#1002012000310
http://services.parliament.uk//bills/2009-10/livemusichl.html,2009-10,Live Music Bill [HL],PMB-L,3rd reading: House of Lords,09.02.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100209-0002.htm#10020975000501
http://services.parliament.uk//bills/2009-10/livemusichl.html,2009-10,Live Music Bill [HL],PMB-L,1st reading: House of Commons,09.02.2010,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/localauthoritiesoverviewandscrutiny.html,2009-10,Local Authorities (Overview and Scrutiny) Bill,PMB-C,1st reading: House of Commons,16.12.2009,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/localauthoritiesoverviewandscrutiny.html,2009-10,Local Authorities (Overview and Scrutiny) Bill,PMB-C,2nd reading: House of Commons,05.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100205/debtext/100205-0001.htm#10020534000001
http://services.parliament.uk//bills/2009-10/localauthoritiesoverviewandscrutiny.html,2009-10,Local Authorities (Overview and Scrutiny) Bill,PMB-C,Money resolution: House of Commons,01.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100301/debtext/100301-0021.htm#1003024000002
http://services.parliament.uk//bills/2009-10/localauthoritiesoverviewandscrutiny.html,2009-10,Local Authorities (Overview and Scrutiny) Bill,PMB-C,Committee stage: 1st sitting: House of Commons,03.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/locauth/100303/am/100303s01.htm
http://services.parliament.uk//bills/2009-10/localauthoritiesoverviewandscrutiny.html,2009-10,Local Authorities (Overview and Scrutiny) Bill,PMB-C,Report stage: House of Commons,12.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100312/debtext/100312-0008.htm#10031226000006
http://services.parliament.uk//bills/2009-10/localgovernmentinfrastructurerequirementplans.html,2009-10,Local Government (Infrastructure Requirement Plans) Bill,PMB-C,1st reading: House of Commons,16.12.2009,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/londonlocalauthoritieshl.html,2009-10,London Local Authorities Act,PB,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/ld200708/minutes/071128/ldordpap.htm#minproc
http://services.parliament.uk//bills/2009-10/londonlocalauthoritieshl.html,2009-10,London Local Authorities Act,PB,1st reading: House of Lords,22.01.2008,http://www.publications.parliament.uk/pa/ld200708/minutes/080123/ldordpap.htm#minproc
http://services.parliament.uk//bills/2009-10/londonlocalauthoritieshl.html,2009-10,London Local Authorities Act,PB,2nd reading: House of Lords,20.02.2008,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80220-0002.htm#08022081000003
http://services.parliament.uk//bills/2009-10/londonlocalauthoritieshl.html,2009-10,London Local Authorities Act,PB,Opposed Bill Committee - day 1: House of Lords,07.07.2008,http://www.publications.parliament.uk/pa/ld200708/ldprbill/018/lla07072008.htm
